code,name,source,category,section,page_pdf,air_g,energy_kcal,protein_g,fat_g,carb_g,fiber_g,ash_g,calcium_mg,phosphorus_mg,iron_mg,sodium_mg,potassium_mg,copper_mg,zinc_mg,retinol_mcg,beta_carotene_mcg,carotene_total_mcg,thiamin_mg,riboflavin_mg,niacin_mg,vitamin_c_mg,bdd_percent
ER080,"Kayu banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,52,74.0,100,1.4,0.5,23.6,2.6,0.6,15.0,0.0,0.1,1.0,493.0,0.08,0.3,,3.0,,0.1,0.0,0.6,11.0,75.0
ER081,"Kepok banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,52,72.0,109,0.8,0.5,26.3,5.7,1.0,10.0,30.0,0.5,10.0,300.0,0.1,0.2,,0.0,,0.1,0.0,0.1,9.0,75.0
ER082,"Ketip banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,52,63.0,145,1.1,0.3,34.5,6.6,0.7,5.0,54.0,0.1,4.0,726.0,0.15,0.5,,3.0,,0.13,0.02,0.8,95.0,75.0
ER083,"Kidang banana, fresh",KZGPI-1990 PANGAN,4.5. BUAH DAN HASIL OLAHANNYA,single,52,75.0,96,1.0,0.2,22.5,0.6,0.9,87.0,173.0,0.6,6.0,418.8,0.22,0.5,,38.0,58.0,0.04,0.1,0.9,2.0,70.0
ER085,"Bali Ampenan golden banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,77.0,92,1.4,0.2,21.0,3.7,0.5,7.0,29.0,1.2,32.0,272.0,0.18,0.4,,14.0,,0.09,0.03,0.6,11.0,75.0
ER086,"Bali Kopang golden banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,64.0,127,1.4,0.2,31.8,3.7,2.4,10.0,0.0,0.1,43.0,616.0,0.12,0.4,,21.0,,0.21,0.05,0.9,17.0,75.0
ER087,"Golden banana, fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,64.0,127,1.4,0.2,33.6,1.4,0.6,7.0,25.0,0.8,42.0,392.0,195.78,0.5,,17.0,79.0,0.09,0.08,4.5,2.0,85.0
ER088,"Raja Sereh banana, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,69.0,108,1.3,0.3,28.2,0.7,1.0,16.0,38.0,0.1,31.0,522.6,0.27,0.6,,48.0,480.0,0.02,0.08,1.1,2.0,86.0
ER089,"Raja banana, fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,66.0,120,1.2,0.2,31.8,5.3,1.0,10.0,22.0,0.8,35.0,582.2,0.31,0.7,,53.0,950.0,0.06,0.14,1.2,10.0,70.0
ER090,"Rattan banana, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,76.0,98,1.3,1.2,20.5,1.0,0.9,17.0,51.0,1.1,24.0,406.9,0.21,0.5,,37.0,697.0,0.01,0.1,0.9,2.0,56.0
ER091,"Talas banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,71.0,113,1.2,0.2,26.7,4.4,0.9,22.0,22.0,0.6,29.0,48.0,0.26,0.1,,159.0,,0.12,0.03,1.0,9.0,75.0
ER092,Seven-month banana,KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,76.0,94,0.6,0.2,22.5,3.7,0.8,50.0,20.0,0.2,0.0,4.0,0.1,0.4,0.0,72.0,,0.03,0.03,0.3,6.0,75.0
ER093,"Ua banana, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,68.0,128,0.8,0.5,30.2,8.1,0.7,12.0,28.0,0.7,33.0,382.0,0.2,0.3,,5.0,,0.09,0.01,1.2,4.0,75.0
ER094,"Uli banana, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,62.0,134,1.1,0.5,35.5,1.4,1.1,31.0,53.0,0.9,39.0,650.3,0.34,0.7,,59.0,113.0,0.11,0.16,1.4,3.0,77.0
ER095,"Kaffir lime, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,81.0,76,4.1,1.1,15.2,1.7,1.4,30.0,76.0,0.6,10.0,285.2,,,,27.0,93.0,0.01,0.11,0.0,0.0,34.0
ER096,"Binjai rambutan, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,81.0,76,0.5,0.2,18.0,3.8,0.3,15.0,22.0,1.2,22.0,120.0,0.2,0.2,,0.0,,0.19,0.01,0.4,13.0,40.0
ER097,"Rambutan, fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,81.0,69,0.9,0.1,18.1,0.8,0.4,16.0,16.0,0.5,16.0,104.2,0.17,0.1,,0.0,0.0,0.0,0.07,0.5,58.0,40.0
ER098,"Balinese salak (snake fruit), fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,85.0,57,0.5,0.1,13.6,1.3,0.7,94.0,25.0,2.1,,,0.08,0.2,0.0,3.0,37.0,0.0,,,0.0,93.0
ER099,"Medan salak (snake fruit), fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,single,53,78.0,55,0.4,0.2,12.8,3.2,8.5,6.0,46.0,0.5,39.0,113.0,0.2,0.3,0.0,4.0,,0.04,0.03,,58.0,93.0
ER100,"Pondoh salak (snake fruit), fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,78.0,87,0.8,0.4,20.1,0.0,0.8,38.0,31.0,3.9,,,0.08,0.2,0.0,,40.0,0.0,0.12,0.1,8.0,59.0
ER101,"Salak (snake fruit), fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,78.0,77,0.4,,20.9,,0.7,28.0,18.0,4.2,,,0.08,0.2,,4.0,0.0,0.04,,,2.0,93.0
ER102,"Durian sapodilla, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,87.0,64,1.0,3.1,8.0,0.8,0.6,18.0,45.0,0.8,13.0,111.4,0.02,0.1,0.0,0.0,0.0,0.01,0.02,0.1,1.0,64.0
ER103,"Kecik sapodilla (Manilkara), fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,single,53,74.0,111,0.9,2.3,21.6,1.0,1.4,20.0,185.0,0.7,28.0,117.8,0.04,0.1,0.0,119.0,12.0,0.0,0.04,1.5,19.0,83.0
ER104,"Manila sapodilla, fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,76.0,92,0.5,1.1,22.4,9.5,0.5,25.0,12.0,1.0,26.0,110.2,0.04,0.1,0.0,111.0,60.0,0.01,0.04,1.4,21.0,79.0
ER105,"Watermelon, fresh",DABM-1964,4.5. BUAH DAN HASIL OLAHANNYA,single,53,92.0,28,0.5,0.2,6.9,0.4,0.3,7.0,12.0,0.2,7.0,93.8,0.04,0.1,,315.0,590.0,0.05,0.05,0.3,6.0,46.0
ER107,"Sowa fruit, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,88.0,48,1.6,0.6,9.1,4.5,10.0,50.0,40.0,0.3,9.0,0.0,0.1,1.5,0.0,364.0,,0.15,0.23,0.2,4.0,
ER108,"Sugar apple (sweetsop), fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,83.0,63,1.1,0.5,13.9,2.1,1.1,127.0,30.0,2.7,,,,,0.0,,31.0,0.08,,,28.0,48.0
ER109,"Young breadfruit, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,69.0,119,1.4,0.2,28.1,1.4,1.0,24.0,44.0,1.4,24.0,414.4,0.09,0.1,,28.0,4896.0,0.17,0.17,3.7,52.0,84.0
ER110,"Mature breadfruit, fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,68.0,126,1.6,0.2,24.5,1.5,1.0,37.0,47.0,1.6,25.0,436.0,0.09,0.1,,30.0,2000.0,0.18,0.17,3.9,58.0,88.0
ER111,"Vigus fruit, fresh",KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,88.0,44,2.4,0.1,8.3,,1.2,30.0,20.0,0.3,2.0,180.0,0.1,0.2,,,,0.26,0.01,,43.0,
ER112,"Wani mango (Mangifera caesia), fresh",KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,81.0,74,0.8,0.3,17.1,3.1,0.6,66.0,29.0,1.2,,,,,,,32.0,0.08,,,80.0,77.0
EP001,Barongko (banana and coconut pudding),KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,67.0,159,3.1,5.8,23.5,,0.7,35.0,65.0,1.2,46.0,78.0,0.3,0.6,,,,,,,,100.0
EP003,Mashed banana cake (getuk pisang),KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,64.0,144,1.1,0.4,34.1,0.4,0.7,48.0,32.0,1.0,,,,,,,1240.0,0.55,,,0.0,100.0
EP004,Lampung banana chips,KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,5.0,485,1.7,22.2,69.7,0.6,1.5,43.0,65.0,0.8,,,,,,,1464.0,0.34,,,0.0,100.0
EP005,Banana roll wafer (ledre pisang),KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,4.0,405,4.8,5.1,84.9,0.4,1.6,59.0,124.0,2.6,,,,,,4.0,7330.0,0.41,,,0.0,100.0
EP006,Durian paste (lempog),KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,25.0,320,3.5,5.7,63.7,4.9,1.9,190.0,93.0,2.5,,,,,,,,0.05,0.04,,,100.0
EP008,Spiced mango rica-rica dish,KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,87.0,49,1.6,0.3,10.0,,1.4,11.0,48.0,3.0,426.0,42.0,0.5,0.5,,13.0,,0.18,,,15.0,100.0
EP009,Acehnese fruit and vegetable salad (rujak aceh),KZGMI-2001,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,79.0,82,0.4,0.3,19.7,2.4,0.9,,,,,,,,,10.0,,0.22,0.03,,42.0,100.0
EP011,Siam dried banana (sale pisang siam),KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,29.0,281,2.4,0.7,66.1,1.0,2.0,41.0,64.0,1.2,,,,,,,272.0,0.1,,,0.0,100.0
EP012,Cilacap dried banana (sale pisang),KZGPI-1990,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,27.0,295,2.3,2.1,66.9,1.3,1.7,47.0,97.0,2.8,,,,,,,296.0,0.14,,,,100.0
EP014,Banana flour,BKP,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,14.0,338,2.9,0.4,80.6,5.3,2.1,23.0,62.0,4.0,18.0,734.0,0.1,0.5,,13.0,1.0,0.02,0.02,1.0,2.0,100.0
EP015,Breadfruit flour,BKP PANGAN,4.5. BUAH DAN HASIL OLAHANNYA,composite,54,10.0,353,2.9,0.5,84.4,3.7,2.1,100.0,85.0,4.6,9.0,2008.0,0.1,0.6,,0.0,0.0,0.4,0.02,0.1,3.0,100.0
FR001,"Veal, fat cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,62.0,184,18.8,14.0,0.0,0.0,5.2,10.0,200.0,2.2,118.0,490.1,0.17,3.3,12.0,37.0,,0.13,0.17,7.0,,100.0
FR002,"Veal, lean cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,69.0,174,19.6,10.0,0.0,0.0,1.4,11.0,201.0,2.9,96.0,399.8,0.14,2.7,6.0,30.0,,0.08,0.14,5.7,0.0,100.0
FR003,"Veal, medium fat cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,68.0,190,19.1,12.0,0.0,0.0,0.9,11.0,193.0,2.9,99.0,412.7,0.14,2.8,12.0,83.0,,0.14,0.15,5.9,0.0,100.0
FR004,"Goose meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,51.1,349,16.4,31.5,0.0,0.0,1.0,15.0,188.0,1.8,71.0,299.2,0.26,1.7,273.0,0.0,,0.1,0.24,7.11,0.0,60.0
FR005,"Chicken meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,55.9,298,18.2,25.0,0.0,0.0,0.9,14.0,200.0,1.5,109.0,385.9,0.11,0.6,245.0,0.0,,0.08,0.14,10.4,0.0,58.0
FR006,"Chicken blood, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,82.0,75,13.8,1.9,0.7,0.0,1.6,15.0,9.0,1.3,337.0,234.0,,,15.0,,,0.02,,0.6,0.0,100.0
FR007,"Chicken liver, fresh",KZGMS-1993,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,53.4,261,27.4,16.1,1.6,0.0,1.5,118.0,373.0,15.8,1068.0,22.9,0.84,0.0,4957.0,169.0,28000.0,0.64,4.38,4.11,0.0,100.0
FR008,"Pork, fat cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,42.0,453,11.9,45.0,0.0,0.0,1.1,7.0,117.0,1.8,112.0,819.3,0.22,0.4,0.0,0.0,,0.58,0.59,5.9,0.0,100.0
FR009,"Pork, lean cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,50.0,371,14.1,35.0,0.0,0.0,0.9,8.0,151.0,2.1,97.0,706.3,0.19,0.4,0.0,0.0,,0.67,0.33,5.4,0.0,100.0
FR010,"Pork kidney, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,77.1,110,16.3,4.6,0.8,0.0,1.2,11.0,246.0,8.0,139.0,390.0,0.71,3.2,39.0,10.0,,0.58,1.59,9.1,13.0,100.0
FR011,"Pork liver, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,72.3,129,19.7,4.8,1.7,0.0,1.5,10.0,362.0,18.0,110.0,447.0,0.58,0.1,4303.0,6.0,,0.4,1.16,5.7,23.0,100.0
FR012,"Duck meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,54.3,321,16.0,28.6,0.0,0.0,1.1,15.0,188.0,1.8,54.0,199.0,0.21,1.2,273.0,0.0,,0.1,0.28,4.3,0.0,60.0
FR013,"Alabio duck meat, fresh",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,57.0,303,11.3,27.0,3.7,0.0,1.0,20.0,293.0,4.8,50.0,260.0,0.7,2.0,,0.0,,0.36,0.04,4.1,,100.0
FR014,"Wild duck (teal) meat, fresh",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,71.3,131,20.2,4.3,2.8,0.0,1.4,8.0,192.0,9.6,46.0,104.0,1.2,1.6,,0.0,,0.37,0.08,2.7,,100.0
FR015,"Bird's nest, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,24.8,281,37.5,0.3,32.1,,5.3,485.0,18.0,3.0,,,,,0.0,,,,,,0.0,100.0
FR016,"Lamb, fat cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,55.8,317,15.7,27.7,0.0,0.0,0.8,9.0,157.0,2.4,64.0,242.1,0.11,3.7,0.0,0.0,,0.14,0.23,6.5,0.0,100.0
FR017,"Lamb, lean cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,66.3,202,17.1,14.8,0.0,0.0,1.8,10.0,191.0,2.6,90.0,355.0,0.08,2.8,0.0,0.0,,0.15,0.26,5.7,0.0,100.0
FR018,"Lamb kidney, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,77.8,100,16.6,3.3,1.0,0.0,1.3,13.0,237.0,9.2,155.0,276.0,0.48,2.4,348.0,515.0,,0.51,2.35,7.5,13.0,100.0
FR019,"Goat meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",single,55,70.3,149,16.6,9.2,0.0,0.0,3.9,11.0,124.0,1.0,96.0,268.7,0.31,4.9,0.0,0.0,,0.09,0.23,5.0,0.0,100.0
FR021,"Buffalo meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,80.0,79,18.7,0.5,0.0,0.0,0.8,14.0,221.0,3.3,91.0,273.0,0.13,1.6,,,,0.06,0.17,5.0,0.0,100.0
FR022,"Horse meat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,76.0,113,18.1,4.1,0.9,0.0,0.9,10.0,150.0,2.7,46.0,315.7,0.13,2.5,0.0,,,0.07,0.07,3.0,0.0,100.0
FR023,"Beef tripe, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,76.7,108,17.6,4.2,0.0,0.0,1.5,12.0,144.0,1.0,147.0,101.4,0.11,2.2,0.0,49.0,,0.15,0.17,1.7,0.0,100.0
FR024,"Beef, fat cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,60.0,273,17.5,22.0,0.0,0.0,0.5,10.0,150.0,2.6,93.0,267.0,0.17,6.4,12.0,0.0,,0.08,0.18,7.3,0.0,100.0
FR025,"Beef, lean cut, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,69.0,174,19.6,10.0,0.0,0.0,1.4,11.0,181.0,2.9,83.0,489.0,0.07,4.9,6.0,181.0,,0.07,0.51,1.2,0.0,100.0
FR026,"Beef, medium fat, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,66.0,201,18.8,14.0,0.0,0.0,1.2,11.0,170.0,2.8,105.0,378.0,4.58,5.2,9.0,198.0,,0.08,0.56,1.3,0.0,100.0
FR027,"Beef innards, fresh",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,70.1,183,12.0,14.4,1.4,0.0,2.1,43.0,319.0,1.8,277.0,160.0,0.1,0.8,,104.0,,0.31,0.22,8.4,,100.0
FR028,Beef blood,DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,75.6,98,21.9,1.1,0.0,0.0,1.4,7.0,24.0,1.3,150.0,170.0,,0.2,15.0,214.0,,0.01,0.03,0.9,0.0,100.0
FR029,"Beef kidney, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,74.9,137,15.0,8.1,0.9,0.0,1.1,9.0,221.0,7.9,200.0,230.2,,,348.0,583.0,,0.37,1.22,6.1,13.0,100.0
FR030,"Beef tendons, fresh",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,83.8,84,10.5,4.6,0.2,0.0,0.9,20.0,13.0,2.1,73.0,318.0,0.2,1.7,857.0,34.0,,0.1,0.14,0.3,,100.0
FR031,"Beef liver, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,69.7,132,19.7,3.2,6.0,0.0,1.4,7.0,358.0,6.6,110.0,213.0,0.51,2.3,13303.0,355.0,,0.26,1.52,11.4,31.0,100.0
FR032,"Beef brain, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,78.9,123,10.4,8.6,0.8,0.0,1.3,16.0,330.0,3.6,112.0,243.8,0.26,0.9,0.0,0.0,,0.23,0.19,3.9,18.0,100.0
FR033,"Beef intestines, fresh",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,76.7,126,14.0,7.2,1.5,0.0,0.6,14.0,115.0,4.0,,,,,61.0,0.0,,0.08,0.33,0.2,0.0,100.0
FR034,Fresh sago grub,KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,65.9,241,5.8,21.6,5.8,2.8,0.9,20.0,70.0,0.5,210.0,210.0,1.0,7.7,,0.0,,0.17,1.45,0.1,,100.0
FP001,"Chicken gizzard, fried",KZGMS-1993,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,44.8,270,32.3,11.2,9.9,0.0,1.8,129.0,314.0,4.9,980.0,,0.12,3.3,56.0,,0.0,0.21,,4.7,0.0,100.0
FP002,"Chicken intestines, fried",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,4.6,473,45.2,26.3,13.9,0.0,10.1,1407.0,458.0,8.4,,,,,6.0,,224.0,0.57,,0.0,,100.0
FP003,"Duck meat, fried",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,48.8,300,24.0,20.7,4.5,0.0,2.0,170.0,170.0,4.1,34.0,6.0,0.4,3.0,,0.0,,0.1,0.4,10.6,,100.0
FP004,"Crocodile jerky, raw",KZGMI-2001 PANGAN,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,56,12.3,365,49.6,4.8,30.8,,2.5,60.0,130.0,4.3,500.0,680.0,0.2,11.6,,0.0,,,,0.2,,100.0
FP006,"Alabio duck jerky, raw",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,12.7,496,30.3,33.5,18.4,,5.1,135.0,370.0,12.5,1081.0,478.0,0.7,0.3,,0.0,,,,,,100.0
FP007,Tendon cracker (kerupuk urat),KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,3.6,588,53.7,40.9,1.2,,0.6,36.0,15.0,1.3,1024.0,37.0,0.1,0.2,2802.0,,,,,,,100.0
FP008,"Deer jerky, raw",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,14.3,322,55.8,2.0,22.7,,5.3,55.0,310.0,2.1,765.0,1282.0,1.7,3.2,3391.0,26.0,,,,,,100.0
FP009,"Green pigeon meat, fried",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,54.5,224,26.2,11.3,4.4,,3.6,362.0,362.0,3.1,2.0,19.0,0.3,1.6,,,,,,,,100.0
FP010,"Venison jerky, raw",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,18.3,536,40.5,41.5,0.0,,2.5,90.0,420.0,13.4,130.0,690.0,0.3,10.7,285.0,,,,,0.2,,100.0
FP011,Shredded beef floss (abon sapi),KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,7.1,212,18.0,10.6,59.3,7.5,4.7,150.0,209.0,12.3,,,,,0.0,240.0,138.0,0.17,,,0.0,100.0
FP012,Original shredded beef floss,KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,24.8,358,14.6,16.1,38.6,2.5,5.8,165.0,136.0,14.6,,,,,3.0,194.0,144.0,0.13,,,0.0,100.0
FP013,Smoked beef,DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,60.0,182,32.0,6.0,0.0,0.0,2.0,15.0,300.0,5.0,1620.0,485.4,0.03,5.1,6.0,,,0.12,0.23,5.9,0.0,100.0
FP014,"Beef jerky, raw",DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,25.0,301,55.0,9.0,0.0,,11.0,30.0,370.0,5.1,,,,,0.0,,,0.1,,,0.0,100.0
FP015,Corned beef,DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,53.0,289,16.0,25.0,0.0,0.0,6.0,10.0,170.0,4.0,794.0,94.4,0.07,4.0,0.0,52.0,,0.01,0.16,2.7,0.0,100.0
FP016,Beef sausage (wurst),DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,37.6,448,14.5,42.3,2.3,,3.3,28.0,61.0,1.1,765.0,284.5,0.06,1.7,0.0,,,0.1,0.18,4.9,0.0,100.0
FP017,Beef liver sausage (liverwurst),DABM-1964,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,56.6,274,16.0,22.0,3.0,2.3,2.4,20.0,150.0,4.0,654.0,158.8,0.22,2.2,1201.0,,,0.2,0.96,4.0,0.0,100.0
FP018,"Beef lung jerky, raw",KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,9.7,360,57.3,6.0,19.2,,7.8,126.0,903.0,21.1,1483.0,864.0,1.2,6.1,2827.0,,,,,,,100.0
FP019,"Beef lung, fried",KZGMS-1993,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,45.5,268,23.9,12.7,14.5,,3.1,102.0,315.0,8.8,923.0,299.0,0.0,1.5,790.0,,,,,,,100.0
FP020,Grilled sago grub,KZGMI-2001,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,41.3,380,11.9,30.3,14.9,4.8,1.6,30.0,120.0,1.5,260.0,550.0,3.1,14.2,,0.0,,0.5,2.5,0.1,,100.0
FP021,"Church's Texas fried chicken, breast",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,42.2,338,35.2,20.6,0.4,0.0,1.5,79.0,221.0,5.6,800.0,369.5,0.16,1.1,16.0,,80.0,0.52,0.16,12.1,0.0,100.0
FP022,"Church's Texas fried chicken, thigh",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,50.3,287,31.0,15.7,1.7,0.0,1.3,99.0,176.0,4.1,723.0,257.0,0.17,1.5,22.0,,30.0,0.66,0.2,5.3,0.0,100.0
FP023,"Church's Texas fried chicken, wing",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,57,47.2,295,34.0,16.0,1.5,0.0,1.3,81.0,179.0,3.0,771.0,237.2,0.16,1.2,13.0,,50.0,0.44,0.13,6.2,0.0,100.0
FP025,"KFC-style fried chicken, breast",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,58,46.5,298,34.2,16.8,0.1,0.0,2.5,90.0,284.0,5.5,741.0,342.0,0.07,1.0,36.0,,50.0,0.19,0.0,0.0,0.0,100.0
FP026,"KFC-style fried chicken, thigh",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,58,48.7,286,32.1,16.1,1.1,0.0,2.0,89.0,248.0,6.9,746.0,265.2,0.09,2.3,31.0,,20.0,0.5,0.21,5.5,0.0,100.0
FP027,"KFC-style fried chicken, wing",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,58,44.7,297,35.9,15.2,1.6,0.0,2.6,103.0,227.0,4.4,807.0,248.4,0.06,1.4,22.0,,70.0,0.73,0.14,6.5,0.0,100.0
FP028,"Mbok Berek fried chicken, breast",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,58,43.4,295,39.2,13.6,1.0,0.0,2.8,114.0,278.0,5.4,,,,,8.0,,50.0,0.19,,,0.0,100.0
FP029,"Pasundan fried chicken, breast",KZGPI-1990,"4.6. DAGING, UNGGAS DAN HASIL OLAHANNYA",composite,58,50.1,246,37.9,9.0,0.7,0.0,2.3,90.0,260.0,7.5,,,,,6.0,,70.0,0.16,,0.0,,100.0
